date,open,high,low,close,adj_close,volume
2025-10-16,605.1099853515625,608.3099975585938,595.5,599.989990234375,597.806396484375,70982000
2025-10-17,597.9500122070312,605.510009765625,596.3699951171875,603.9299926757812,601.7320556640625,72024900
2025-10-20,607.1400146484375,612.7999877929688,607.0700073242188,611.5399780273438,609.3143310546875,45761700
2025-10-21,611.6400146484375,612.719970703125,609.3200073242188,611.3800048828125,609.1549682617188,44538200
2025-10-22,610.8200073242188,611.4099731445312,599.739990234375,605.489990234375,603.286376953125,61478800
2025-10-23,604.9099731445312,611.3699951171875,604.52001953125,610.5800170898438,608.35791015625,42844300
2025-10-24,615.989990234375,618.4199829101562,615.1300048828125,617.0999755859375,614.8541259765625,47632500
2025-10-27,624.52001953125,628.5499877929688,624.030029296875,628.0900268554688,625.80419921875,54098600
2025-10-28,630.3599853515625,634.6799926757812,629.25,632.9199829101562,630.6165161132812,61195700
2025-10-29,635.5900268554688,637.010009765625,630.25,635.77001953125,633.4561767578125,67422800
2025-10-30,632.1699829101562,633.5,625.9400024414062,626.0499877929688,623.7715454101562,61628600
2025-10-31,634.1699829101562,634.2000122070312,626.6900024414062,629.0700073242188,626.780517578125,66305100
2025-11-03,635.1099853515625,635.8200073242188,629.8499755859375,632.0800170898438,629.7796020507812,37154300
2025-11-04,623.280029296875,626.9500122070312,618.4600219726562,619.25,616.996337890625,63830800
2025-11-05,618.489990234375,626.5999755859375,617.2100219726562,623.280029296875,621.0116577148438,48688500
2025-11-06,621.7899780273438,622.0399780273438,610.2999877929688,611.6699829101562,609.4439086914062,72115100
2025-11-07,608.3099975585938,609.9500122070312,598.6699829101562,609.739990234375,607.5209350585938,81835400
2025-11-10,618.9199829101562,624.3099975585938,616.8900146484375,623.22998046875,620.9617919921875,55919900
2025-11-11,620.5700073242188,622.719970703125,617.52001953125,621.5700073242188,619.307861328125,44868800
2025-11-12,624.8400268554688,624.8599853515625,617.8099975585938,621.0800170898438,618.8197021484375,47444400
2025-11-13,617.5399780273438,618.1199951171875,606.0800170898438,608.4000244140625,606.1858520507812,71333600
2025-11-14,599.5499877929688,613.3499755859375,597.1699829101562,608.8599853515625,606.64404296875,80087300
2025-11-17,606.2999877929688,612.47998046875,599.8699951171875,603.6599731445312,601.4630126953125,63850400
2025-11-18,599.6199951171875,602.3099975585938,591.3400268554688,596.3099975585938,594.1397705078125,83327300
2025-11-19,597.0700073242188,606.1599731445312,594.5900268554688,599.8699951171875,597.686767578125,73111500
2025-11-20,611.6199951171875,614.030029296875,584.75,585.6699829101562,583.5385131835938,117743200
2025-11-21,587.469970703125,596.97998046875,580.739990234375,590.0700073242188,587.9224853515625,103344200
2025-11-24,595.280029296875,606.6799926757812,595.1599731445312,605.1599731445312,602.9575805664062,60168100
2025-11-25,603.510009765625,610.260009765625,597.3200073242188,608.8900146484375,606.6740112304688,57560900
2025-11-26,612.510009765625,616.1900024414062,610.3900146484375,614.27001953125,612.034423828125,42393600
2025-11-28,616.1099853515625,619.3200073242188,615.4199829101562,619.25,616.996337890625,23034400
2025-12-01,613.6300048828125,619.4400024414062,612.52001953125,617.1699829101562,614.923828125,40957600
2025-12-02,619.4600219726562,623.75,617.5900268554688,622.0,619.7362670898438,54541800
2025-12-03,619.6199951171875,624.219970703125,618.030029296875,623.52001953125,621.2507934570312,47841600
2025-12-04,624.9299926757812,624.9400024414062,619.5399780273438,622.9400024414062,620.6729125976562,47067800
2025-12-05,624.3800048828125,628.9199829101562,623.7100219726562,625.47998046875,623.20361328125,53614200
2025-12-08,627.2100219726562,628.8400268554688,621.6900024414062,624.280029296875,622.0079956054688,43462400
2025-12-09,623.010009765625,625.8699951171875,621.0,625.0499877929688,622.775146484375,37156000
2025-12-10,623.8499755859375,629.2100219726562,620.989990234375,627.6099853515625,625.3258666992188,55031400
2025-12-11,623.8200073242188,625.780029296875,617.719970703125,625.5800170898438,623.3032836914062,58272800
2025-12-12,622.0800170898438,623.5399780273438,611.3599853515625,613.6199951171875,611.3867797851562,75158700
2025-12-15,618.3699951171875,618.4199829101562,609.3200073242188,610.5399780273438,608.3179931640625,49538200
2025-12-16,608.260009765625,613.510009765625,606.9099731445312,611.75,609.5235595703125,55152800
2025-12-17,613.0599975585938,613.6500244140625,600.280029296875,600.4099731445312,598.2247924804688,70654300
2025-12-18,609.7999877929688,612.9299926757812,606.9199829101562,609.1099853515625,606.8931884765625,78875800
2025-12-19,611.9500122070312,617.6199951171875,611.8699951171875,617.0499877929688,614.8043212890625,60369800
2025-12-22,621.3499755859375,621.6500244140625,617.77001953125,619.2100219726562,617.7513427734375,43703100
2025-12-23,618.2000122070312,622.4099731445312,617.780029296875,622.1099853515625,620.6444702148438,41120400
2025-12-24,621.989990234375,624.280029296875,621.719970703125,623.9299926757812,622.460205078125,18468700
2025-12-26,624.6599731445312,625.52001953125,623.1400146484375,623.8900146484375,622.4203491210938,28959800
2025-12-29,620.0999755859375,622.780029296875,618.72998046875,620.8699951171875,619.4074096679688,32458300
2025-12-30,619.8400268554688,622.1799926757812,619.219970703125,619.4299926757812,617.9707641601562,31226800
2025-12-31,619.6500244140625,619.9600219726562,614.0499877929688,614.3099975585938,612.8628540039062,40746500
2026-01-02,620.0599975585938,622.8499755859375,610.1500244140625,613.1199951171875,611.6756591796875,61859200
2026-01-05,619.3200073242188,620.8099975585938,616.719970703125,617.989990234375,616.5341796875,46828400
2026-01-06,619.22998046875,624.02001953125,618.5399780273438,623.4199829101562,621.951416015625,43137500
2026-01-07,623.0399780273438,627.9400024414062,622.5599975585938,624.02001953125,622.550048828125,44880300
2026-01-08,623.030029296875,623.4199829101562,617.7999877929688,620.469970703125,619.0083618164062,50435900
2026-01-09,621.4099731445312,627.8900146484375,619.0599975585938,626.6500244140625,625.173828125,49688700
2026-01-12,622.3099975585938,628.8499755859375,622.260009765625,627.1699829101562,625.6925659179688,37388700
2026-01-13,627.27001953125,629.469970703125,623.7000122070312,626.239990234375,624.7647705078125,44481400
2026-01-14,622.239990234375,623.4500122070312,614.5599975585938,619.5499877929688,618.0905151367188,72598700
2026-01-15,626.5999755859375,630.0,620.75,621.780029296875,620.3153076171875,53934900
2026-01-16,625.5,626.0800170898438,618.8800048828125,621.260009765625,619.7965087890625,61058100
2026-01-20,610.530029296875,615.0599975585938,607.0499877929688,608.0599975585938,606.6276245117188,81988900
2026-01-21,609.469970703125,620.4199829101562,607.8599853515625,616.280029296875,614.8282470703125,79837900
2026-01-22,622.3499755859375,622.4600219726562,617.780029296875,620.760009765625,619.2976684570312,42254800
2026-01-23,619.72998046875,625.4000244140625,618.6500244140625,622.719970703125,621.2530517578125,43645800
2026-01-26,623.2100219726562,627.6099853515625,622.1199951171875,625.4600219726562,623.9866333007812,35983000
2026-01-27,628.9099731445312,632.0399780273438,627.3400268554688,631.1300048828125,629.6432495117188,38997200
2026-01-28,635.4600219726562,636.5999755859375,631.8099975585938,633.219970703125,631.728271484375,50691700
2026-01-29,632.6500244140625,633.6699829101562,618.27001953125,629.4299926757812,627.9472045898438,79944000
2026-01-30,625.7100219726562,628.260009765625,619.2999877929688,621.8699951171875,620.405029296875,65650700
2026-02-02,618.7000122070312,628.489990234375,618.6599731445312,626.1400146484375,624.6650390625,49020300
2026-02-03,628.2999877929688,629.97998046875,610.9600219726562,616.52001953125,615.0676879882812,81234000
2026-02-04,615.02001953125,615.0999755859375,600.469970703125,605.75,604.322998046875,81850700
2026-02-05,600.2100219726562,604.8099975585938,594.760009765625,597.030029296875,595.6235961914062,89354500
2026-02-06,600.1900024414062,611.4099731445312,598.77001953125,609.6500244140625,608.2138671875,78019300
2026-02-09,607.5399780273438,616.4600219726562,605.0700073242188,614.3200073242188,612.8728637695312,56797600
2026-02-10,615.3099975585938,617.02001953125,611.010009765625,611.469970703125,610.029541015625,53938900
2026-02-11,616.3800048828125,617.52001953125,607.6900024414062,613.1099853515625,611.6657104492188,58575100
2026-02-12,614.7100219726562,615.8099975585938,599.5700073242188,600.6400146484375,599.22509765625,81378900
2026-02-13,600.4299926757812,606.47998046875,596.4199829101562,601.9199829101562,600.5020141601562,69237500
2026-02-17,598.3800048828125,603.9500122070312,593.3400268554688,601.2999877929688,599.8834838867188,69013800
2026-02-18,602.1099853515625,609.77001953125,600.719970703125,605.7899780273438,604.3629760742188,64250700
2026-02-19,602.8099975585938,605.8200073242188,600.75,603.469970703125,602.04833984375,60960800
2026-02-20,600.1199951171875,610.3499755859375,599.22998046875,608.8099975585938,607.3757934570312,74127300
2026-02-23,606.6099853515625,608.010009765625,599.0499877929688,601.4099731445312,599.9932250976562,63859100
2026-02-24,602.4000244140625,608.989990234375,599.72998046875,607.8699951171875,606.4380493164062,55023700
2026-02-25,611.0700073242188,616.8300170898438,611.0,616.6799926757812,615.227294921875,55710700
2026-02-26,615.5900268554688,615.5900268554688,603.97998046875,609.239990234375,607.8048095703125,96178900
2026-02-27,602.97998046875,608.3200073242188,602.1900024414062,607.2899780273438,605.8594360351562,68125200
2026-03-02,598.8599853515625,609.9199829101562,597.989990234375,608.0900268554688,606.6575317382812,75264600
2026-03-03,596.3300170898438,603.9600219726562,591.8699951171875,601.5800170898438,600.162841796875,97015500
2026-03-04,604.1599731445312,612.8800048828125,603.4299926757812,610.75,609.3112182617188,70943900
2026-03-05,607.4000244140625,612.760009765625,602.260009765625,608.9099731445312,607.4755859375,89602400
2026-03-06,600.3099975585938,606.0,598.3300170898438,599.75,598.337158203125,86302300
2026-03-09,594.22998046875,609.27001953125,591.3300170898438,607.760009765625,606.3283081054688,93068200
2026-03-10,607.780029296875,613.2899780273438,605.4199829101562,607.77001953125,606.3383178710938,64078900
2026-03-11,608.9500122070312,612.4299926757812,605.030029296875,607.6900024414062,606.2584228515625,60114800
2026-03-12,602.760009765625,604.1400146484375,597.0499877929688,597.260009765625,595.85302734375,71836600
2026-03-13,599.72998046875,603.5999755859375,592.5700073242188,593.719970703125,592.3213500976562,63145500
2026-03-16,600.0399780273438,603.8599853515625,599.1099853515625,600.3800048828125,598.9656982421875,49077200
2026-03-17,603.1400146484375,605.9000244140625,601.8699951171875,603.3099975585938,601.8887939453125,47106600
2026-03-18,601.489990234375,603.1599731445312,594.5599975585938,594.9000244140625,593.4986572265625,56128000
2026-03-19,589.510009765625,595.7999877929688,587.0800170898438,593.02001953125,591.623046875,75597600
2026-03-20,591.0599975585938,591.1699829101562,578.5399780273438,582.0599975585938,580.6888427734375,91964700
2026-03-23,590.52001953125,595.0800170898438,585.9600219726562,588.0,587.3545532226562,89936100
2026-03-24,584.8099975585938,587.9299926757812,581.9299926757812,583.97998046875,583.3389282226562,57750900
2026-03-25,589.1400146484375,591.3699951171875,585.6900024414062,587.8200073242188,587.1747436523438,60475500
2026-03-26,582.5999755859375,584.6300048828125,573.4299926757812,573.7899780273438,573.1600952148438,81492100
2026-03-27,570.8099975585938,571.02001953125,561.5700073242188,562.5800170898438,561.9624633789062,82702200
2026-03-30,567.3800048828125,568.0499877929688,555.5999755859375,558.280029296875,557.6671752929688,70602600
2026-03-31,564.2899780273438,578.6400146484375,564.2100219726562,577.1799926757812,576.54638671875,95878000
2026-04-01,581.47998046875,587.739990234375,580.4199829101562,584.3099975585938,583.6685791015625,79435100
2026-04-02,573.969970703125,586.0499877929688,571.9199829101562,584.97998046875,584.3378295898438,50941700
2026-04-06,586.22998046875,590.6099853515625,584.6900024414062,588.5,587.85400390625,35108500
2026-04-07,585.6400146484375,588.97998046875,578.4000244140625,588.5900268554688,587.9439086914062,49948200
2026-04-08,608.7100219726562,609.9000244140625,602.1199951171875,606.0900268554688,605.4246826171875,63086000
2026-04-09,605.9299926757812,610.5,603.030029296875,610.1900024414062,609.5202026367188,37837500
2026-04-10,611.8400268554688,613.6699829101562,609.5800170898438,611.0700073242188,610.3992309570312,34038500
2026-04-13,609.47998046875,626.739990234375,608.1099853515625,617.3900146484375,616.7122802734375,32972100
2026-04-14,620.219970703125,628.5999755859375,620.0999755859375,628.5999755859375,627.909912109375,49921100
2026-04-15,629.0800170898438,637.8300170898438,628.2000122070312,637.4000244140625,636.7003173828125,50102400
2026-04-16,639.2100219726562,642.1799926757812,635.260009765625,640.469970703125,639.7669067382812,42320600
2026-04-17,645.5900268554688,650.0,644.0700073242188,648.8499755859375,648.1376953125,53488900
2026-04-20,648.0399780273438,648.760009765625,642.52001953125,646.7899780273438,646.0799560546875,37138500
2026-04-21,648.4099731445312,650.2000122070312,642.2100219726562,644.3300170898438,643.6226806640625,39580500
2026-04-22,650.1500244140625,655.3300170898438,648.52001953125,655.1099853515625,654.390869140625,37368400
2026-04-23,653.5499877929688,656.9199829101562,645.52001953125,651.4199829101562,650.7048950195312,40099800
2026-04-24,658.510009765625,664.510009765625,656.530029296875,663.8800048828125,663.1512451171875,45563100
2026-04-27,663.4000244140625,664.4299926757812,660.6900024414062,664.22998046875,663.5008544921875,32717000
2026-04-28,657.4099731445312,659.6400146484375,653.8099975585938,657.5499877929688,656.8281860351562,34147900
2026-04-29,658.6300048828125,661.719970703125,656.5900268554688,661.5700073242188,660.84375,31724900
2026-04-30,665.3499755859375,668.9000244140625,657.5599975585938,667.739990234375,667.0069580078125,40622200
2026-05-01,669.1599731445312,675.969970703125,668.7999877929688,674.1500244140625,673.4099731445312,39172600
2026-05-04,674.6599731445312,676.72998046875,668.9000244140625,672.8800048828125,672.141357421875,34542000
2026-05-05,677.9600219726562,682.77001953125,677.510009765625,681.6099853515625,680.8617553710938,37101100
2026-05-06,687.780029296875,695.9299926757812,686.47998046875,695.77001953125,695.0062255859375,38778500
2026-05-07,696.5800170898438,701.239990234375,691.77001953125,694.9400024414062,694.1771240234375,43779100
2026-05-08,699.9199829101562,711.22998046875,699.5,711.22998046875,710.44921875,44320400
2026-05-11,710.3599853515625,714.5900268554688,708.9099731445312,713.2899780273438,712.5069580078125,36019100
2026-05-12,708.219970703125,710.1799926757812,696.6400146484375,707.239990234375,706.463623046875,45873000
2026-05-13,709.9600219726562,716.6500244140625,704.8300170898438,714.7100219726562,713.9254760742188,40012500
2026-05-14,714.6199951171875,722.030029296875,714.219970703125,719.7899780273438,718.9998168945312,33327500
2026-05-15,710.1400146484375,715.1300048828125,705.5499877929688,708.9299926757812,708.1517944335938,51792700
2026-05-18,711.5399780273438,712.0700073242188,698.8499755859375,705.8800048828125,705.1051025390625,49834500
2026-05-19,699.8099975585938,706.489990234375,695.25,701.530029296875,700.7599487304688,46827500
2026-05-20,705.2899780273438,713.1500244140625,703.7899780273438,713.1500244140625,712.3671875,36779200
2026-05-21,708.989990234375,717.1199951171875,706.77001953125,714.510009765625,713.7256469726562,36415400
2026-05-22,718.0700073242188,722.1199951171875,715.9500122070312,717.5399780273438,716.7523193359375,33118600
2026-05-26,725.9600219726562,731.1699829101562,724.1599731445312,730.280029296875,729.4783935546875,34254700
2026-05-27,732.9600219726562,733.3200073242188,725.4400024414062,729.4500122070312,728.6492919921875,35148700
2026-05-28,729.72998046875,736.5999755859375,726.4099731445312,735.5999755859375,734.79248046875,32840000
2026-05-29,737.8400268554688,741.6300048828125,735.25,738.3099975585938,737.49951171875,37541700
2026-06-01,737.0399780273438,745.6500244140625,735.989990234375,742.739990234375,741.9246826171875,33890600
2026-06-02,742.4000244140625,746.4400024414062,739.22998046875,746.1599731445312,745.3408813476562,30085200
2026-06-03,747.3099975585938,748.6500244140625,741.010009765625,744.2100219726562,743.39306640625,40270200
2026-06-04,735.47998046875,743.5,732.6199951171875,740.6099853515625,739.7969970703125,40782600
2026-06-05,730.0599975585938,731.6900024414062,704.3200073242188,705.0599975585938,704.2860107421875,99606600
2026-06-08,717.8099975585938,723.030029296875,713.0700073242188,716.0700073242188,715.283935546875,47401500
2026-06-09,722.97998046875,725.6599731445312,686.3699951171875,707.8300170898438,707.052978515625,91932200
2026-06-10,701.6599731445312,711.280029296875,692.9299926757812,693.6900024414062,692.9285278320312,65334300
2026-06-11,699.2899780273438,718.3699951171875,695.0,717.1199951171875,716.332763671875,71798900
2026-06-12,717.6099853515625,724.010009765625,711.280029296875,721.3400268554688,720.5481567382812,51168400
2026-06-15,738.0999755859375,744.760009765625,737.3800048828125,744.0,743.1832885742188,46710200
2026-06-16,742.25,744.219970703125,729.6400146484375,729.8599853515625,729.0587768554688,45348700
2026-06-17,735.1900024414062,735.6799926757812,720.8499755859375,722.510009765625,721.7168579101562,51669300
2026-06-18,737.2000122070312,741.8200073242188,732.510009765625,740.6199951171875,739.8070068359375,50154600
2026-06-22,742.02001953125,745.4500122070312,734.3900146484375,737.9500122070312,737.9500122070312,43518600
2026-06-23,715.739990234375,723.6099853515625,712.1099853515625,713.6500244140625,713.6500244140625,53354200
2026-06-24,715.3699951171875,719.9299926757812,704.4500122070312,710.6199951171875,710.6199951171875,52480400
2026-06-25,725.9000244140625,726.8300170898438,705.2999877929688,716.3800048828125,716.3800048828125,49668000
2026-06-26,707.1300048828125,715.5599975585938,702.8099975585938,706.52001953125,706.52001953125,47081800
2026-06-29,713.989990234375,724.5800170898438,705.1699829101562,724.0800170898438,724.0800170898438,44939100
